Id,SalePrice
448,11.81205500473472
449,11.714876083509393
450,12.15081062184764
451,12.630952992107943
452,11.825783946796186
453,11.089036827809535
454,12.682938128433708
455,11.066261637417673
456,12.46269767495204
457,11.872741858729876
458,12.061152713782427
459,11.826444618237623
460,12.987521012151884
461,12.700406982889525
462,12.286964388264272
463,12.357087299338929
464,12.176173954732203
465,12.879077754331687
466,11.85259570548778
467,11.920546425643666
468,11.7682254202764
469,11.716459609436408
470,11.914880873228617
471,11.898433128349764
472,12.08936716662268
473,12.114031381135565
474,12.073122345642792
475,12.166590835104776
476,12.101898339695788
477,12.065760371186174
478,12.328309862109165
479,12.119764705688556
480,12.044191017101502
481,12.158396293284461
482,12.189789622840772
483,12.70501675285198
484,12.823781406073687
485,11.899401390457868
486,12.712074503279098
487,12.081210604534846
488,12.430965930499157
489,12.086873678103107
490,12.525284753005442
491,12.351818056467904
492,12.01597088524361
493,12.130405214194845
494,11.849310092748032
495,12.547407410985212
496,11.92329800585726
497,12.605922013745618
498,11.806676315590332
499,11.664924221939504
500,11.685848821812044
501,11.494169077782177
502,11.605113100285632
503,11.637372870540306
504,11.926940140946316
505,11.931824840816889
506,12.594320289164866
507,13.00806255783691
508,12.863487915912804
509,13.18678985256586
510,12.901079161489468
511,12.814797231267583
512,12.536924463731108
513,12.646723498874271
514,13.131258883973409
515,12.508958483898677
516,12.754012103938377
517,12.85560448205996
518,12.783022158512054
519,12.135031633352144
520,12.744499253673775
521,12.371380441083348
522,12.208745628926616
523,12.024753765170432
524,12.271508982286306
525,12.177041394201094
526,12.100378176530821
527,12.069675585144337
528,12.123336083344647
529,12.258690889587236
530,12.439480700969934
531,12.29086492652743
532,12.060164025992243
533,12.404283713585231
534,12.086028667508277
535,12.396707731613057
536,12.590652505707482
537,12.830127765951353
538,12.394401746926247
539,12.637611908186202
540,12.458092293767264
541,12.392056552340682
542,12.513566699234937
543,12.536155932080094
544,12.260694290917263
545,12.38049223442407
546,12.437415651440789
547,12.24875991796511
548,12.189609523768727
549,12.120314994939335
550,11.791852755949844
551,12.077043823457219
552,12.142687821933228
553,12.133143926009227
554,12.196114293066232
555,12.18080421814663
556,12.193434377111757
557,11.738081386945861
558,11.813692712296735
559,11.578614003709616
560,11.588830641163995
561,12.121085255741667
562,11.921717146463164
563,12.372805014215466
564,12.874456247288729
565,12.026914371128315
566,11.912493790196907
567,11.95570961211911
568,12.03922755268682
569,12.577499968724231
570,12.335647082019507
571,12.463132572770009
572,12.48549906024024
573,12.024545090040405
574,12.245876937699569
575,12.100672766793696
576,12.171644326380449
577,12.749498270312827
578,12.202346519599812
579,12.571874233740152
580,12.617460046835312
581,12.177879473549712
582,12.014608018789128
583,11.973091498632847
584,12.370126529262533
585,11.831948490834915
586,11.904396315725771
587,11.860608203029024
588,11.78484618215862
589,12.10460546627715
590,11.551055802433686
591,11.66417938678139
592,11.914110066062563
593,11.366837899869415
594,11.96923679827504
595,11.872370852287837
596,11.71129970898857
597,12.398129849033632
598,11.778893706200604
599,12.048891811803992
600,12.04286213366345
601,11.814026387358071
602,11.575393691658686
603,11.883409423571027
604,11.698483328276634
605,12.105421979394295
606,11.579219169185325
607,11.710709825725628
608,11.29102473805932
609,11.67473876411131
610,11.444955395081548
611,11.656503901013792
612,11.857080800811998
613,12.115507531495835
614,11.873017079285173
615,11.62875889310693
616,11.988963889312847
617,11.817225605952085
618,11.792819672718274
619,11.631787420971468
620,11.710391997386997
621,11.763376189442756
622,11.843309630088621
623,11.579958140932714
624,11.730056058394425
625,11.594308154762913
626,11.809566689555977
627,11.558165514918224
628,11.218244643361876
629,11.830069251670373
630,11.646406727634027
631,11.710953270444296
632,11.671481248912455
633,11.6644257262789
634,11.945557575118809
635,11.294599364724261
636,11.501117082050598
637,11.882611848081405
638,10.825174075737081
639,11.36745606074504
640,11.617877354501626
641,11.800005264747437
642,11.552646770471151
643,11.715855137814971
644,11.639828218794506
645,11.07540542247627
646,12.375674915131755
647,11.716119246716866
648,11.62580526052191
649,11.718085571260119
650,11.873943877752724
651,11.757563028998627
652,11.668826860351167
653,11.540921664683877
654,11.927211642320847
655,11.649381208336848
656,11.921200333654046
657,11.711403598181619
658,11.537561376928464
659,11.586529205761972
660,11.614398293429726
661,11.555184589572688
662,11.348086961468962
663,11.947041105509433
664,11.706308217450111
665,11.923390392640835
666,11.88133909160169
667,11.75983604506065
668,11.560873383620514
669,11.870102873927204
670,11.767521124386857
671,11.721475725035694
672,11.746909714573157
673,11.714984209714249
674,11.515736915965954
675,11.224122508261967
676,11.70078102020397
677,11.862222695843391
678,11.97706988372721
679,11.82505364344194
680,11.846500546318753
681,11.760863280681686
682,11.868609334880036
683,11.584067312117535
684,11.834472003206708
685,11.988247722957155
686,11.828843183228237
687,11.789707961574917
688,11.908514845328499
689,12.405346696872222
690,11.733517791085248
691,12.22170536227213
692,11.960042260280101
693,11.619898654881155
694,11.853895001107205
695,12.344624775374236
696,12.328562872450657
697,12.404469100203807
698,12.178579171899377
699,12.039625352963633
700,12.435808909886791
701,13.011326021675181
702,12.724907095138112
703,12.416732840903142
704,12.111894817457031
705,11.914112558423415
706,12.293651794797299
707,12.21349553429948
708,12.19804324915834
709,12.340433530573389
710,11.896047530717787
711,11.788787950333253
712,12.007636061699273
713,12.318733757526173
714,12.580320738728755
715,12.726362943834532
716,12.422613207549405
717,12.25285076006913
718,11.867091218601058
719,12.142468303543735
720,12.139655878019301
721,12.317010200702903
722,12.209476050552288
723,11.806274245800768
724,11.64192285357799
725,11.867369915655237
726,11.95228138800793
727,11.923992971016812
728,12.175334691967814
729,11.308252203847795
730,11.346497421176924
731,11.479965507132082
732,11.458413033816369
733,11.521397633688908
734,11.6568088374182
735,11.48780440124968
736,11.742288095150718
737,12.043592358888475
738,12.153758969165082
739,11.782934290417256
740,11.757090990982228
741,12.149991433112188
742,11.777110137736917
743,12.073485103446828
744,11.574536166023808
745,11.794143681176173
746,12.299978860124737
747,12.287637387536668
748,12.219238844549904
749,11.69010592848274
750,11.615413409261024
751,11.608203082507757
752,11.58047716183016
753,11.746245440990396
754,11.562296479690696
755,11.847980887826319
756,11.01114986712573
757,11.317330399387567
758,11.277420284111924
759,11.218656446588996
760,12.699431803129245
761,12.427310758228526
762,12.562950796939255
763,12.292640236777803
764,11.70768182239391
765,12.080043886749218
766,12.165918074473932
767,12.503978185422266
768,12.47303731541292
769,11.959048645378239
770,12.245981116424668
771,12.094118081959591
772,12.04085322985317
773,12.358533837469583
774,12.197017740605157
775,12.506055122510887
776,12.650696440939978
777,12.18782550515185
778,11.647587320703023
779,11.9839768479911
780,11.929437257395096
781,11.816055687688554
782,11.680049239944028
783,11.579886850155832
784,11.380819099669413
785,11.834563256385868
786,11.57141563515013
787,11.708641694866927
788,11.7154052253088
789,11.835721841178804
790,11.551287323043116
791,12.059958434580158
792,11.891728608338823
793,12.044758518676929
794,12.168593764650957
795,12.109696805233762
796,12.213920288099997
797,11.994873371984713
798,12.068851005649964
799,11.794912164815846
800,12.082721696544207
801,12.252379957591021
802,12.78286178879198
803,13.008707887433065
804,11.96506156982186
805,12.590368397394847
806,12.732630653592857
807,12.775831545276015
808,11.894300174781783
809,12.1010390554931
810,12.396004610770294
811,12.148397399426951
812,12.007196271121776
813,12.130747268757025
814,12.043329434645752
815,12.162676012792371
816,12.097151517646449
817,11.905671635622788
818,11.685400111059309
819,11.713773500040105
820,12.129688427046158
821,12.131394895201737
822,11.59886362263646
823,11.559640840609632
824,11.941535863822418
825,11.76918714568668
826,12.7733358212346
827,12.518328991366383
828,12.958890602964853
829,12.95130507390871
830,12.627232677523503
831,12.975840577696331
832,13.055642924828922
833,13.059146415647225
834,13.004049091291968
835,12.501881890508317
836,12.628366428471159
837,12.660642586060131
838,12.907203000331448
839,12.746642745080724
840,12.532517742263696
841,12.372109638186094
842,12.35371831688661
843,12.411970501429604
844,12.139127673739164
845,12.124436874509652
846,12.176489851392972
847,12.286215744441783
848,12.538831964353628
849,12.221452620392332
850,12.16142043314434
851,12.107650951155671
852,12.080120870140444
853,12.035468507489973
854,12.085279390574698
855,12.05055668324818
856,12.12774740760875
857,12.156544897001254
858,12.110078704252818
859,12.165857830606367
860,12.383958089442865
861,12.036489810989327
862,12.061148341377402
863,12.041700240315135
864,12.266673347757532
865,12.069461207507844
866,12.251834557751726
867,12.323934721828653
868,12.120632318671632
869,12.086340804642322
870,12.899515536962381
871,13.059437150660179
872,12.709555201955798
873,12.460033389014145
874,12.417709966862668
875,12.752320505512186
876,12.298452787345212
877,12.53669758540291
878,12.306813899398758
879,12.886577360461931
880,12.345233381544894
881,12.411018026737306
882,12.284803045237675
883,12.347513647106275
884,12.401669943831426
885,12.312919061633117
886,12.25679491592468
887,12.395360401345403
888,12.0261511129431
889,12.56740129440318
890,12.4380178949902
891,12.450170656016692
892,12.284967347389811
893,11.843106054027237
894,11.89183145534228
895,11.942333618034843
896,12.215124216513413
897,12.151610400712167
898,11.779788673604708
899,11.698390118183292
900,11.90085412911117
901,12.551738268236297
902,11.841422102460706
903,11.95311763454603
904,12.355517163177192
905,12.115385636698157
906,12.31200300079787
907,12.25680836381114
908,12.336240546791702
909,12.050613518755144
910,12.049171439725043
911,12.118430541241318
912,12.549338980908068
913,12.651797445883014
914,12.413974155532399
915,12.547528454687269
916,12.788450804997948
917,11.83986826139868
918,12.178565417043718
919,11.943628127306626
920,11.976045981803056
921,12.193407725724953
922,12.242774798057168
923,12.396938752624902
924,11.992212700747917
925,11.843415943526077
926,11.802943182650258
927,11.391034220257644
928,11.68207488087328
929,11.901151877215675
930,11.839484189548207
931,11.683713690730787
932,12.03084881087882
933,11.897883983981021
934,12.280821187973489
935,11.92404773024929
936,12.433360215149854
937,11.80302758935873
938,10.885335766373968
939,10.937547046426875
940,11.679858435348038
941,11.80834399890252
942,11.787715493022326
943,11.986948076130076
944,12.016499106219918
945,11.823865688329755
946,11.756301749724416
947,11.860558089703906
948,11.762258904018273
949,11.957830695642881
950,11.662261638386935
951,11.985111783411705
952,11.75825178028315
953,11.805093179906484
954,11.707659794000353
955,11.737898325555678
956,11.76586345940259
957,11.802572372476131
958,11.796438865581536
959,11.658230453355333
960,11.881824386911104
961,11.675495629737247
962,11.739155937465556
963,11.94614173592827
964,12.098160428016067
965,11.752210494079664
966,11.794629137596678
967,12.02963519305275
968,11.567133503301749
969,11.799914874556045
970,11.49648234832935
971,11.884793673081395
972,11.90328843212241
973,11.861187762201986
974,11.956557420065874
975,11.58859569009217
976,11.591927340825093
977,11.674283973049828
978,11.628748732976112
979,11.745234173325317
980,11.508804409420227
981,11.519936654776279
982,11.672300924709194
983,11.812569823551003
984,11.408626825057457
985,11.73026216252752
986,12.059464871821781
987,11.853818626155647
988,11.634880803355443
989,11.937137899107356
990,11.751304603350313
991,12.220811597679113
992,11.48345205045274
993,11.750995601965645
994,11.640856903737406
995,11.78528242448792
996,11.68245635090339
997,11.551891695057263
998,11.58131305538583
999,11.814167357655542
1000,11.685388926572926
1001,11.8182769363163
1002,11.714144503748777
1003,12.01848148914893
1004,11.86980015362856
1005,11.675752406852551
1006,11.827945374728724
1007,11.252885976939208
1008,11.305753211419699
1009,12.097275315688702
1010,12.189861635724455
1011,12.008398345823972
1012,11.71907932240895
1013,11.359745318993742
1014,12.35694480892287
1015,11.622068155143772
1016,11.795294510903506
1017,11.905307934130336
1018,11.47075198272068
1019,11.916180918982041
1020,11.793634136318863
1021,11.809369698684083
1022,11.692545381234345
1023,11.770427675850668
1024,11.78430912138858
1025,12.034574366830558
1026,11.960443077033142
1027,11.990798878303211
1028,11.959612964585375
1029,11.945785430387083
1030,11.43243566251174
1031,12.125212232914638
1032,11.879662328126173
1033,12.047650062742333
1034,11.382596334096345
1035,12.391395596962491
1036,11.9305795939697
1037,11.605301751289558
1038,11.430588011786952
1039,11.760031590535645
1040,11.848828397953552
1041,11.933554190089676
1042,11.434002870255199
1043,12.171527825453401
1044,12.295662087852518
1045,12.452731403401824
1046,12.619804785396619
1047,12.470984995785749
1048,12.305832130607731
1049,12.332262564073407
1050,12.087116003245105
1051,12.247743968901588
1052,12.308382244562576
1053,12.378126383694648
1054,11.915332563057044
1055,12.0167526782377
1056,11.83907948718079
1057,11.862823106307367
1058,12.357588145862884
1059,12.261493423330545
1060,12.154166589264833
1061,12.316217676371634
1062,11.81826472459666
1063,11.812476831254317
1064,11.91120459195372
1065,11.829182574091336
1066,11.703129938724985
1067,11.790726303378875
1068,11.756321953844934
1069,11.715527189112331
1070,12.519224146907836
1071,12.362159627931657
1072,12.193202364265874
1073,12.349792098942084
1074,12.678469554660118
1075,12.327042072764128
1076,12.349962050503988
1077,12.141197558946667
1078,12.138718573734073
1079,12.090813599576773
1080,12.106851515288358
1081,11.99656954531443
1082,11.767323073460984
1083,11.711515079494065
1084,11.85989339283108
1085,11.8313897037907
1086,11.8205959218513
1087,12.025549361740234
1088,12.031188330989096
1089,12.845491221529013
1090,11.879447014779146
1091,11.780549657693577
1092,11.30709933516297
1093,11.649544852847512
1094,11.608010838377105
1095,11.449158136073383
1096,11.569255528114304
1097,11.901881721931973
1098,11.685221405790866
1099,11.720560273847264
1100,11.866323842224109
1101,11.644530403832428
1102,11.864459115040376
1103,12.098100195227072
1104,11.704916507071223
1105,12.014547088658343
1106,11.770004286231764
1107,12.24387965710088
1108,12.218192401802403
1109,11.650643527905084
1110,11.993631972055837
1111,11.873199462090135
1112,12.3970363305872
1113,12.419303070801783
1114,11.75896102969027
1115,11.754583711886353
1116,11.951526342444472
1117,11.448904297769522
1118,11.135383137184137
1119,11.816036485840755
1120,11.72405131269559
1121,11.682196522546613
1122,12.55408449059531
1123,12.07492805927758
1124,12.092158792098267
1125,12.250294369661226
1126,12.153618034073325
1127,11.982759158390623
1128,11.914180403427222
1129,12.234207931190648
1130,12.336831997510126
1131,12.297554122676992
1132,12.437090004030313
1133,12.075759575283561
1134,12.206954009535261
1135,12.683622229159582
1136,12.082300550913091
1137,12.586904529712525
1138,12.591907251410401
1139,11.588815234249411
1140,11.83244424375462
1141,11.353231900716885
1142,11.406635539398781
1143,11.34750825489782
1144,11.309660892442674
1145,11.893679045057878
1146,12.15533890013589
1147,12.269876200779544
1148,12.01025690944168
1149,11.715351148201627
1150,11.94906351143926
1151,11.930982473865178
1152,11.763176317806881
1153,11.753503145791596
1154,11.954597383412489
1155,11.835420254829822
1156,12.057144770719134
1157,12.061079212465076
1158,12.224199184982783
1159,12.14587754410772
1160,12.10376677562643
1161,12.133080222051646
1162,12.452176777505324
1163,12.561659312553983
1164,12.580172998567049
1165,12.03860962211987
1166,12.065968562013667
1167,13.013219245441041
1168,13.092760292628613
1169,12.662650915683322
1170,13.06353220272835
1171,13.016406124746617
1172,12.703172767397009
1173,12.815466292252035
1174,11.966501878953578
1175,12.11116730877496
1176,12.03098368622189
1177,12.436594763711186
1178,12.129854872422793
1179,11.96918719336707
1180,11.44615515880961
1181,12.16630389076609
1182,11.501722702309365
1183,11.754703302767624
1184,11.547594852274045
1185,11.444543463938745
1186,11.551974831595475
1187,11.821957058560024
1188,11.863346038353495
1189,11.91025266850752
1190,11.941735935867735
1191,13.045291030260977
1192,12.471741377222864
1193,12.39323413280845
1194,12.89868759299263
1195,12.596519275926967
1196,12.720321866868185
1197,12.54333046532356
1198,12.600295591585756
1199,12.73138604986111
1200,12.661215203675914
1201,12.743597500455236
1202,12.480180454625028
1203,12.520931783308905
1204,12.665141161788064
1205,12.552300566990738
1206,12.030299072008747
1207,12.077850211925123
1208,12.08471432693372
1209,12.548747004866824
1210,12.114811749716688
1211,12.160114983384176
1212,12.21020897886101
1213,12.16712828475164
1214,11.976053469376694
1215,12.11308207472063
1216,12.148036707184128
1217,12.47804201131288
1218,12.51486198317576
1219,12.492899233963522
1220,12.892214795940795
1221,12.714209772848962
1222,13.179390186153828
1223,12.64381369189149
1224,12.812139707109477
1225,12.42129172910262
1226,12.669660678290475
1227,12.280945578687705
1228,12.179839357725317
1229,12.883391601029299
1230,12.134448257512641
1231,11.750752643671241
1232,12.206933701367875
1233,11.700776589977394
1234,12.163044557630592
1235,12.115530374568703
1236,12.126873260963341
1237,12.175137079338132
1238,12.068409939187351
1239,11.985218619141813
1240,11.935779348994389
1241,11.658958562948452
1242,11.729138254632476
1243,11.901165578210156
1244,11.769591452598494
1245,11.731040745857234
1246,11.73298803076999
1247,11.876732601830684
1248,11.5936194139161
1249,11.806268696145573
1250,12.387481834269467
1251,12.814468848103639
1252,12.041153753284247
1253,11.918724820192413
1254,12.058325076859727
1255,11.917418690660178
1256,12.080370829408958
1257,12.281885302363637
1258,11.989324062465831
1259,12.059545335175963
1260,11.853297181776124
1261,12.003068026671274
1262,11.866927192161924
1263,11.833764012504805
1264,11.82060059866681
1265,11.894205469282696
1266,12.119667506215952
1267,12.03314960292453
1268,11.946302288690719
1269,11.88324112445854
1270,11.7148050280607
1271,11.73377069462922
1272,11.914641820306116
1273,11.810112108642157
1274,11.811761026606343
1275,11.92947301376063
1276,11.692516824176247
1277,11.758843953410075
1278,11.975094947650089
1279,11.763677016011941
1280,11.959495207411651
1281,11.99124150936199
1282,11.947528015180172
1283,11.943388398414193
1284,11.83815055330595
1285,11.879168427340193
1286,11.835516168850377
1287,11.652246498227253
1288,11.70525111991153
1289,11.845361788340218
1290,11.763260148098222
1291,12.21050092343318
1292,11.887814754270334
1293,12.149597205633043
1294,11.806042101510416
1295,11.385949044906603
1296,10.947656107468141
1297,11.440840637144078
1298,12.028861095785892
1299,11.690633459454032
1300,11.94159633785636
1301,11.933696924097978
1302,12.134227357437101
1303,11.937291219008284
1304,12.614290552362053
1305,11.843357334906283
1306,11.420019329044454
1307,11.78678219508063
1308,11.826377149813808
1309,11.903794391127619
1310,11.673573353750891
1311,11.707674270413685
1312,11.937061068101393
1313,11.834826754243462
1314,11.738911345920629
1315,11.892928547907001
1316,11.86363149652697
1317,11.700360021281815
1318,11.747799025327144
1319,11.607514480832686
1320,11.494939246957738
1321,11.447110352278195
1322,11.391879801001018
1323,11.735009623434577
1324,11.831466005958733
1325,11.025745008633143
1326,11.671376826364167
1327,11.173732717214744
1328,12.123242532415897
1329,11.474509604346482
1330,11.658938978448342
1331,11.125024031598452
1332,12.133371228496046
1333,11.459800024835012
1334,11.74489753785508
1335,11.443865743080423
1336,12.19272428496535
1337,11.603128823104276
1338,11.738910069719743
1339,11.10550900183973
1340,11.572976534697764
1341,11.70789864300568
1342,11.969607801993265
1343,11.797748830641122
1344,11.525624701359662
1345,11.217095889075058
1346,11.923800450817566
1347,11.938457931138416
1348,11.852697351066617
1349,11.829530131662715
1350,11.953819875507318
1351,11.856384749670383
1352,11.834605909413096
1353,11.918230451521966
1354,11.51539905875561
1355,12.56368326551998
1356,11.90457958184287
1357,11.876758868052322
1358,11.953078607256145
1359,11.875706109415821
1360,11.627655643782575
1361,12.169130227249038
